id,mz,rt,log2FC,t.score,p.value
1970,863.42202,8.5724,-2.111797570093594,39.52796297846469,0.000200489636552391
535,145.08321,2.3225,-0.9899435041022944,36.00661293803572,0.0002036834109102305
1932,299.25846,8.5196,1.5857501091847936,-35.15820988667326,0.00021458683210685673
3456,338.34061,10.8834,-0.2724276860344794,12.822550038938772,0.00021556029076527604
1912,353.2671,8.4633,-1.980096012714328,36.734859984522906,0.0002158955088336115
2223,321.2387,8.919,1.6723164399384398,-18.497670674624324,0.00021850211535297105
737,494.28148,4.9762,-6.125291077427211,17.472403791648464,0.00022018723159000054
2215,337.27196,8.9562,-1.462819927439531,21.95675777327167,0.00022084576883885034
1915,699.35402,8.4657,-2.013031075551355,21.06272216059405,0.00022150916542783546
379,275.00645,1.0173,0.18258428312245556,-12.674697790973568,0.00022391745948652697
2546,343.28244,9.3127,-1.3061571431426877,13.653389553898684,0.00022510968297348772
229,201.01492,0.7324,-2.2063789596422954,31.62213558698627,0.0002264821917019692
2063,357.29749,8.7504,-1.6438546186338447,14.432245193566096,0.00022664314544151675
1466,261.14495,7.1139,-1.367565277522111,25.142221175832034,0.00022793086413560798
235,203.0437,0.741,-1.0470600091803046,27.74696333452359,0.0002313907658447992
3402,439.35541,10.7393,-0.8714134933263011,12.890893233165386,0.00023824196069544866
1664,320.29931,7.7285,-6.858409916705912,30.71718668432452,0.0002390385212403984
768,180.06445,5.0534,0.46866283161120137,-38.26212232380453,0.00024226213602182085
516,139.12204,2.1129,-0.8079534312156067,34.69002035783651,0.00024322915121995897
1911,421.23104,8.4627,-0.9900472432567078,12.550812280861596,0.00024792263995274236
1881,279.23063,8.3767,-0.9597685203121316,21.741183566994643,0.0002607361708507114
1477,365.22879,7.2294,-7.030195902688125,16.296868023869113,0.00026466884905690857
2514,393.23867,9.2703,-1.2194042087251784,14.024371541182692,0.0002648525772207592
1525,331.18668,7.2689,-0.8371799845276282,13.575225420456386,0.00026523731544866186
2515,377.26482,9.2715,-1.0646041952309275,13.4736391598359,0.00026530042152367924
3325,329.24372,10.5511,-0.8908355450162793,12.157863021445811,0.0002663220762266323
1998,337.27234,8.6615,-3.64439874572581,31.14247742440868,0.00027256568078128557
2136,263.23567,8.8485,-0.8577934095767494,12.844955615515849,0.0002744199528708092
557,211.10667,2.7578,-0.45956805577428206,45.86202527653993,0.0002837776438029829
226,465.03913,0.727,-1.5452246498442515,44.91707363484515,0.0002866744828281801
2114,344.25454,8.8123,-0.8257105096579416,12.958153197076186,0.0002950450415991981
2013,513.30183,8.7009,-1.7887541382610728,15.888681419634743,0.000295221937655737
1356,213.14744,6.8441,-8.85230462537742,15.373698173215933,0.00029676562843872597
2191,353.26716,8.922,-1.2531498325298838,15.277059056692968,0.00030190002143068814
3484,341.24624,10.9517,-1.3565416447090834,39.8996340132115,0.0003138384367706292
297,318.0937,0.7968,-1.7656352843462741,29.705025051305434,0.00031491647527936176
2466,480.30743,9.2205,-1.6417767895056237,50.60061308155741,0.0003161349105688355
692,196.09343,4.7462,-0.6024637597032756,36.93073729618486,0.0003176957093246416
1971,390.31977,8.576,-1.5216312328254444,21.837223497089916,0.00033357361973538723
699,371.0788,4.7698,-0.3109529077879465,13.611935513953757,0.0003383221124052259
2269,353.2672,9.0242,-1.133475512040505,22.757550083116627,0.0003386568877527844
475,339.15374,1.6144,-0.8998318887532655,49.13356922523431,0.00034168723662047145
457,115.03808,1.4169,-0.4440737675566506,12.938733598109883,0.0003426584715782236
1790,353.26713,8.1516,-1.8720403905262684,22.743260185490627,0.00034765909413046406
2431,421.30936,9.1985,-0.9288441329136718,11.32768653804533,0.00035053451536185074
352,182.08013,0.9628,-0.6450123584349967,16.88256543301536,0.0003590612369373379
199,532.70223,0.6957,-0.7835008247546122,16.571963496472964,0.0003683839016281145
2239,719.35902,8.9929,-1.7308027433354072,11.32611919707293,0.00037164152463358405
65,383.9281,0.6203,-0.5895343793715115,22.746956126785125,0.00037302668874815144
1951,355.17637,8.5379,0.5902450849864307,-35.61730973667692,0.0003749271320783938
1343,699.43319,6.8154,-9.35601926456825,15.70529602815104,0.0003755903176828503
2238,703.38527,8.9929,-1.4283659169884366,27.261977647206624,0.00037771051783637297
1640,335.21779,7.6859,-1.0289199529756132,21.934748747393925,0.00038135250563496966
