p.value,m.z,t.score,r.t,pos_inx
5.26499406384056e-05,508.27976,-19.0237644836667,4.696,TRUE
5.4934288268871e-05,360.12767,42.5060190002619,2.7092,TRUE
5.63938021622721e-05,299.2574,24.1658441787901,7.6947,TRUE
5.77847074254841e-05,430.32999,49.4769344603095,9.9551,TRUE
5.89572939028582e-05,485.24702,18.3617406162116,6.666,TRUE
6.31364414709204e-05,384.8899,-21.3312726736172,3.8396,TRUE
6.42546713034348e-05,907.57563,-21.6339714268823,9.0815,TRUE
6.45924352593107e-05,402.27708,72.8476354384893,8.8078,TRUE
6.50773595761016e-05,296.13204,-30.5536416778463,3.6743,TRUE
6.80937621410513e-05,795.34588,22.2565040445747,6.1436,TRUE
6.88606232469612e-05,353.17393,17.407209230295,8.5942,TRUE
7.00095139118809e-05,397.25334,19.1747990111022,7.2647,TRUE
7.06000395709454e-05,345.53697,-17.8794590992251,3.9697,TRUE
7.19022585340547e-05,402.29722,66.0974032488732,9.3738,TRUE
7.58840859302461e-05,476.24266,-18.4049372861198,4.3232,TRUE
7.76153100243232e-05,506.2449,-22.6040889068311,2.4613,TRUE
7.81284211455119e-05,260.05192,-25.7372541184032,0.7708,TRUE
7.91015925904802e-05,346.2703,16.6118686173505,9.0677,TRUE
7.95392905215851e-05,536.36932,-17.1356161732154,10.4531,TRUE
8.0447389505684e-05,360.12756,16.8081313247283,1.4191,TRUE
8.23989111765812e-05,368.30811,53.5504848493965,8.9856,TRUE
8.62570666312862e-05,448.28053,23.8626197016691,9.0352,TRUE
8.86043949024755e-05,994.61903,-27.8140862331409,8.9515,TRUE
9.00301979740933e-05,515.31711,21.4484622099599,8.8534,TRUE
9.18693680870033e-05,321.2392,17.5102033501531,8.5388,TRUE
9.18820581094729e-05,364.24677,26.8991109732001,6.3149,TRUE
9.7449859511307e-05,249.14502,20.7734222988605,5.3842,TRUE
0.000101476560521997,615.44602,34.6563335679266,8.5111,TRUE
0.000102768129952838,321.23843,47.1383144996068,8.844,TRUE
0.000104341295064969,497.25319,-15.6409926920807,9.7584,TRUE
0.000111860277382441,293.08192,-21.0997891288754,1.3828,TRUE
0.000112116884252927,424.28069,55.8237911624775,9.3843,TRUE
0.000116693387764794,325.25279,33.4843180195348,8.7973,TRUE
0.000122535058244587,203.05479,46.3520380362156,3.7528,TRUE
0.000127311920421146,642.33656,-29.86037415564,4.3352,TRUE
0.000127353061570556,299.25679,39.6216323897177,8.844,TRUE
0.00012850474023929,641.47084,18.5997372861635,8.547,TRUE
0.000128596365330279,409.27225,22.1507126145696,8.2404,TRUE
